,uuid,A1_Metadata,A2_Metadata,A3_Metadata,description,question,old_value
653,538b2aec-06e5-474d40-818f8e-049f85d6e3b1,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_4
654,538b2aec-06e5-474d40-818f8e-049f85d6e3b1,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),B2_Demographics , yemeni
655,ab210f93-0f5b-494843-b9b2bc-8c902ef5ad17,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_2
656,ab210f93-0f5b-494843-b9b2bc-8c902ef5ad17,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_4
657,ab210f93-0f5b-494843-b9b2bc-8c902ef5ad17,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),B2_Demographics , yemeni
658,21c58347-f08e-47464f-aca3a4-2e9b5d8c1f64,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_2
659,21c58347-f08e-47464f-aca3a4-2e9b5d8c1f64,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_4
660,21c58347-f08e-47464f-aca3a4-2e9b5d8c1f64,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),B2_Demographics , yemeni
661,08a3f915-b045-464b40-a1a9a3-02ebc13794ad,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_2
662,08a3f915-b045-464b40-a1a9a3-02ebc13794ad,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_4
663,08a3f915-b045-464b40-a1a9a3-02ebc13794ad,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),B2_Demographics , yemeni
664,0ae9d4c7-7bf5-484942-838180-89cb5f7e43d6,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_2
665,0ae9d4c7-7bf5-484942-838180-89cb5f7e43d6,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_4
666,0ae9d4c7-7bf5-484942-838180-89cb5f7e43d6,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),B2_Demographics , yemeni
667,85064b9c-cea0-40454b-b2bfb4-567e1da039cb,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_2
668,85064b9c-cea0-40454b-b2bfb4-567e1da039cb,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),A1_Metadata , a1_4
669,85064b9c-cea0-40454b-b2bfb4-567e1da039cb,a1_2,governorate_pcode,district_pcode,Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality),B2_Demographics , yemeni
670,cf8a39d1-0f48-444241-b8b3b2-b1df2a63c795,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
671,cf8a39d1-0f48-444241-b8b3b2-b1df2a63c795,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
672,968cd51f-2653-43484c-a0aea4-48e5f2dabc96,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
673,968cd51f-2653-43484c-a0aea4-48e5f2dabc96,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
674,dce21f84-a794-4d414e-aea4aa-f42acb6e1805,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
675,dce21f84-a794-4d414e-aea4aa-f42acb6e1805,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
676,a4b295e1-3248-4c4347-83898d-18c5bf3ad60e,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
677,a4b295e1-3248-4c4347-83898d-18c5bf3ad60e,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
678,fa185b97-86f0-4e4942-a0afac-cd4068972a3f,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
679,fa185b97-86f0-4e4942-a0afac-cd4068972a3f,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
680,b0c843df-a46c-4c4441-8f8983-8f165b3e7c09,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
681,b0c843df-a46c-4c4441-8f8983-8f165b3e7c09,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
682,65ad7c8e-da74-4a414e-bebbba-b38f40795ac1,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
683,65ad7c8e-da74-4a414e-bebbba-b38f40795ac1,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
684,32c1be98-920a-454741-848b83-8dc591e624f0,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
685,32c1be98-920a-454741-848b83-8dc591e624f0,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
686,6cf194ae-5cb6-4a4642-89808b-9062753cb81f,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
687,6cf194ae-5cb6-4a4642-89808b-9062753cb81f,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
688,b235a1e7-65b3-404847-a8a2a0-b84d906f3a72,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
689,b235a1e7-65b3-404847-a8a2a0-b84d906f3a72,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
690,e0281c67-a5eb-4c424a-ada6ab-c43f87e6250d,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
691,e0281c67-a5eb-4c424a-ada6ab-c43f87e6250d,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
692,3b41f2c6-d5b3-404746-84878c-607ba91e8f45,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
693,3b41f2c6-d5b3-404746-84878c-607ba91e8f45,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
694,a592f4cb-870c-4f4248-beb3bd-3b8c267591d4,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
695,a592f4cb-870c-4f4248-beb3bd-3b8c267591d4,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
696,b2c69f04-2045-414446-afa3a5-1be4820653c9,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
697,b2c69f04-2045-414446-afa3a5-1be4820653c9,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
698,24bf78c5-91cb-424640-a6a3a8-01a78ce45f96,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
699,24bf78c5-91cb-424640-a6a3a8-01a78ce45f96,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
700,62afd5be-126c-4f4c40-beb1b2-6d2a09e715c8,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
701,62afd5be-126c-4f4c40-beb1b2-6d2a09e715c8,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
702,2a68907b-3189-484740-9e9b93-82e0b6f795ad,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
703,2a68907b-3189-484740-9e9b93-82e0b6f795ad,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
704,fa654082-0fb1-40494a-bcbeb2-756f08bd1e24,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
705,fa654082-0fb1-40494a-bcbeb2-756f08bd1e24,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
706,24897b61-3e19-4f4a45-bdb6b8-b9fec520371d,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
707,24897b61-3e19-4f4a45-bdb6b8-b9fec520371d,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
708,0ae9d4c7-7bf5-484942-838180-89cb5f7e43d6,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E5_ShelterNFICCCM , e5_3
709,0ae9d4c7-7bf5-484942-838180-89cb5f7e43d6,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed),E1d_ShelterNFICCCM , e1d_1
710,5a620183-a4c5-4a4b42-969d9a-81439a2e56cd,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
711,5a620183-a4c5-4a4b42-969d9a-81439a2e56cd,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
712,703ec85a-b8fc-494a46-828a81-2e056daf347c,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
713,703ec85a-b8fc-494a46-828a81-2e056daf347c,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
714,892afec4-fe42-4b474d-9e9f98-d4ba73fc5806,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
715,892afec4-fe42-4b474d-9e9f98-d4ba73fc5806,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
716,d78ce629-fe58-474948-9d9490-e29db5f71c46,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
717,d78ce629-fe58-474948-9d9490-e29db5f71c46,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
718,3081d64b-d209-4d4447-909e9f-ed4a586b192c,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
719,3081d64b-d209-4d4447-909e9f-ed4a586b192c,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
720,360fc74a-d4a8-42484c-b5b0b1-467ebcd1920a,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
721,360fc74a-d4a8-42484c-b5b0b1-467ebcd1920a,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
722,4937b508-5df0-4d4947-aba9a4-27c6deb9fa40,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
723,4937b508-5df0-4d4947-aba9a4-27c6deb9fa40,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
724,e39a18fd-6a5e-4f4347-8d858e-ad3c4b0712f6,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
725,e39a18fd-6a5e-4f4347-8d858e-ad3c4b0712f6,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
726,1cf67d8e-d1e8-424c4a-9b9c98-6acf7290ed34,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
727,1cf67d8e-d1e8-424c4a-9b9c98-6acf7290ed34,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
728,7e5140c8-dba5-4d4644-8d828e-d25bf6ea1c09,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
729,7e5140c8-dba5-4d4644-8d828e-d25bf6ea1c09,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
730,92d851bc-1ba5-4b4743-97929d-19364c07b8da,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
731,92d851bc-1ba5-4b4743-97929d-19364c07b8da,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
732,9adcf058-a15d-4b4042-919e96-e5638c4a9d2f,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
733,9adcf058-a15d-4b4042-919e96-e5638c4a9d2f,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
734,bd3452c6-d4b9-4b4d47-a2a6aa-76c4985e1f0a,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
735,bd3452c6-d4b9-4b4d47-a2a6aa-76c4985e1f0a,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
736,2fe6c19a-ad86-4b4a4c-b3bdb7-87963f52b041,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
737,2fe6c19a-ad86-4b4a4c-b3bdb7-87963f52b041,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
738,2f1ea405-1f5e-464c40-8c8d81-679fdc83e20a,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
739,2f1ea405-1f5e-464c40-8c8d81-679fdc83e20a,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
740,1e0b2764-3782-494a41-b7bfb0-7d30964bf8e1,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
741,1e0b2764-3782-494a41-b7bfb0-7d30964bf8e1,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
742,3d746905-e0c4-474e40-adafa8-b0c9e36a1287,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
743,3d746905-e0c4-474e40-adafa8-b0c9e36a1287,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
744,d7e04315-cf02-4a4746-90949d-49302dcbe586,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
745,d7e04315-cf02-4a4746-90949d-49302dcbe586,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
746,4c18239d-b5c1-4c4447-a9aaa0-542ed690cb71,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
747,4c18239d-b5c1-4c4447-a9aaa0-542ed690cb71,a1_3,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
748,489dc570-a40f-414a46-959994-310ef2cab986,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E5_ShelterNFICCCM , e5_3
749,489dc570-a40f-414a46-959994-310ef2cab986,a1_4,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged),E1d_ShelterNFICCCM , e1d_2
750,0951b28d-d219-4d4345-b5b9b6-bad2f7091c64,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
751,0951b28d-d219-4d4345-b5b9b6-bad2f7091c64,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
752,017a9f52-3cde-494d46-a0aaa6-2f4a875de931,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
753,017a9f52-3cde-494d46-a0aaa6-2f4a875de931,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
754,7fcd4960-7ab5-444e41-868c82-abf352481690,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
755,7fcd4960-7ab5-444e41-868c82-abf352481690,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
756,3eb05c96-bef2-404645-b0b1bd-05b83c9d7f64,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
757,3eb05c96-bef2-404645-b0b1bd-05b83c9d7f64,a1_5,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
758,d5abf679-4968-44464a-9c9294-a5712f90dc34,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
759,d5abf679-4968-44464a-9c9294-a5712f90dc34,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
760,f23ce701-ba80-414842-aba7ae-3cadef2b9078,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
761,f23ce701-ba80-414842-aba7ae-3cadef2b9078,a1_1,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
762,5afebd19-3fa7-43454f-959198-0653dc782ea9,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
763,5afebd19-3fa7-43454f-959198-0653dc782ea9,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
764,cbd25091-c753-454b4c-939a92-a687e5349210,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
765,cbd25091-c753-454b4c-939a92-a687e5349210,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
766,7951e432-987e-4e494f-9e9098-b0ecf2573896,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E5_ShelterNFICCCM , e5_3
767,7951e432-987e-4e494f-9e9098-b0ecf2573896,a1_2,governorate_pcode,district_pcode,Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage),E1d_ShelterNFICCCM , e1d_3
