"uuid","A1_Metadata","A2_Metadata","A3_Metadata","description","variable_name","old_value","new_value"
"5b32f6c0-3c20-444d42-b9b8bb-d5b7e698a132","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A1_Metadata","a1_4",NA
"5b32f6c0-3c20-444d42-b9b8bb-d5b7e698a132","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B2_Demographics","yemeni",NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A1_Metadata","a1_2",NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A1_Metadata","a1_4",NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B2_Demographics","yemeni",NA
"ab0e8c29-e837-4c4643-929a98-59b28df37ce1","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"ab0e8c29-e837-4c4643-929a98-59b28df37ce1","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"54be937c-8bca-414248-bab3b9-56af341cb7e9","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"54be937c-8bca-414248-bab3b9-56af341cb7e9","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"c35986ef-4efc-424447-989c96-e4f81d63ac50","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"c35986ef-4efc-424447-989c96-e4f81d63ac50","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"17623fed-cd29-464442-858180-96fe0b837d1a","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"17623fed-cd29-464442-858180-96fe0b837d1a","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"c683b79a-513a-4e4248-bfbbb9-e06ad7249c81","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"c683b79a-513a-4e4248-bfbbb9-e06ad7249c81","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"74d632b9-43a6-4c4d43-9b9197-7436fbc2e598","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"74d632b9-43a6-4c4d43-9b9197-7436fbc2e598","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"3e681b94-df94-414644-b6b4b2-2fc9e31b8056","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"3e681b94-df94-414644-b6b4b2-2fc9e31b8056","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"1dc5708f-7a2c-47464f-838d8f-59db34e706c8","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"1dc5708f-7a2c-47464f-838d8f-59db34e706c8","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"b916e207-18a4-4b404f-b7b1b4-431e6ab27d9f","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"b916e207-18a4-4b404f-b7b1b4-431e6ab27d9f","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"20481ca3-abf3-444347-a8a4af-5631eacd9f84","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"20481ca3-abf3-444347-a8a4af-5631eacd9f84","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"f5816e79-4835-4b4e43-a0a8aa-8a4cd6039517","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"f5816e79-4835-4b4e43-a0a8aa-8a4cd6039517","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"bf67e349-dabf-4f4048-beb4b7-ed67932b5140","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E5_ShelterNFICCCM","e5_3",NA
"bf67e349-dabf-4f4048-beb4b7-ed67932b5140","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E1d_ShelterNFICCCM","e1d_1",NA
"d275460f-8c5f-474640-afa0ad-3cd8f21ab49e","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"d275460f-8c5f-474640-afa0ad-3cd8f21ab49e","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"bc0f6915-af05-4c4546-9b969e-23a4c59fe680","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"bc0f6915-af05-4c4546-9b969e-23a4c59fe680","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"14fe2503-1c54-4a4047-818e84-31902a5dbf6c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"14fe2503-1c54-4a4047-818e84-31902a5dbf6c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"da3b8f60-b4e1-48424f-a2a5aa-8592afe14dcb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"da3b8f60-b4e1-48424f-a2a5aa-8592afe14dcb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"f19a873b-be29-434447-a4aaa3-6e347c5280ba","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"f19a873b-be29-434447-a4aaa3-6e347c5280ba","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"8ef5b170-51cd-474d4c-8e8c83-e01ba2dc9456","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"8ef5b170-51cd-474d4c-8e8c83-e01ba2dc9456","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"c6f47029-9cb3-484d46-969295-6b8a91fe4523","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"c6f47029-9cb3-484d46-969295-6b8a91fe4523","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"5a403c82-f145-474543-bcb9ba-e9d31275bc86","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"5a403c82-f145-474543-bcb9ba-e9d31275bc86","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"9fe42165-935d-4b4c49-b2b0be-9a305c41e72f","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E5_ShelterNFICCCM","e5_3",NA
"9fe42165-935d-4b4c49-b2b0be-9a305c41e72f","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E1d_ShelterNFICCCM","e1d_2",NA
"a8cd5306-7dc8-464841-9a9590-b9c4168d0f3e","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"a8cd5306-7dc8-464841-9a9590-b9c4168d0f3e","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"b8e90c24-286b-41494a-868c81-1394cafde75b","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"b8e90c24-286b-41494a-868c81-1394cafde75b","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"b1fa39e5-f34d-42474d-b7b0b5-6c2753480feb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"b1fa39e5-f34d-42474d-b7b0b5-6c2753480feb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"97b3adc4-9ba1-46474c-989391-fc68a7d25349","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"97b3adc4-9ba1-46474c-989391-fc68a7d25349","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"1849570e-ae3f-434c49-a0a9ae-ecb2f5394816","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"1849570e-ae3f-434c49-a0a9ae-ecb2f5394816","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"529a41f8-1a9d-434142-9f9396-8e153492a706","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"529a41f8-1a9d-434142-9f9396-8e153492a706","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"7c82e650-7e4a-424f45-8e8b88-47a6820f13b9","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"7c82e650-7e4a-424f45-8e8b88-47a6820f13b9","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"35ae8904-1c40-404d48-8c838e-4e0b5cf97da6","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"35ae8904-1c40-404d48-8c838e-4e0b5cf97da6","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"ca3248b5-32f9-474640-91999a-ef2507b84a1c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"ca3248b5-32f9-474640-91999a-ef2507b84a1c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"72983461-cfd9-424b4d-8f8683-e8592db306cf","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"72983461-cfd9-424b4d-8f8683-e8592db306cf","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"36afc124-1024-4d414b-8e8185-1a7f285b469d","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"36afc124-1024-4d414b-8e8185-1a7f285b469d","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"ba513467-1b85-424e46-949e9b-502176fb4adc","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"ba513467-1b85-424e46-949e9b-502176fb4adc","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"380d7264-6254-454346-b1b6b0-a817feb29c36","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"380d7264-6254-454346-b1b6b0-a817feb29c36","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"ed7b6325-7142-4a4f41-a3adac-6e8924bdca0f","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"ed7b6325-7142-4a4f41-a3adac-6e8924bdca0f","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
"9cb2a541-d354-4e4841-838186-b79d81e34c50","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E5_ShelterNFICCCM","e5_3",NA
"9cb2a541-d354-4e4841-838186-b79d81e34c50","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E1d_ShelterNFICCCM","e1d_3",NA
