"uuid","A1_Metadata","A2_Metadata","A3_Metadata","description","variable_name","old_value","new_value"
"9b5a10cf-b3f7-4d4849-959e99-084af73d2c19","a1_5","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"1cf42630-6c38-4d434b-abaaad-846e57daf9b3","a1_2","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"1cf42630-6c38-4d434b-abaaad-846e57daf9b3","a1_2","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"184fa0eb-7e4c-4e4947-b5bdb7-e85dbf7c0346","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"184fa0eb-7e4c-4e4947-b5bdb7-e85dbf7c0346","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"d1a985bc-c874-48424a-b4bab6-7da5c210e98f","a1_5","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"d1a985bc-c874-48424a-b4bab6-7da5c210e98f","a1_5","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"fd5a8967-b531-474b4d-8f888b-b7a0185346c9","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"fd5a8967-b531-474b4d-8f888b-b7a0185346c9","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"7e59f820-03d8-4e494c-89838c-d6297ba0f15e","a1_3","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"7e59f820-03d8-4e494c-89838c-d6297ba0f15e","a1_3","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"0b134628-cd95-484341-a7a4a3-98e41cb3570a","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"0b134628-cd95-484341-a7a4a3-98e41cb3570a","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"3fdb7a65-0918-4a4046-9d9599-fd302ae7964b","a1_2","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"3fdb7a65-0918-4a4046-9d9599-fd302ae7964b","a1_2","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"f4db26e3-70ec-474e49-979b92-169e5fad3c72","a1_5","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"f4db26e3-70ec-474e49-979b92-169e5fad3c72","a1_5","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"5a403c82-f145-474543-bcb9ba-e9d31275bc86","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"5a403c82-f145-474543-bcb9ba-e9d31275bc86","a1_4","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"bf67e349-dabf-4f4048-beb4b7-ed67932b5140","a1_3","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"bf67e349-dabf-4f4048-beb4b7-ed67932b5140","a1_3","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.3: What was the main source of water for your household in the last 30 days? ","Piped water into compound",NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combination between F3_WASH (type of water source) and F6_WASH (time needed to collect water)","F.6: How long does it take to go on foot to your main water point, fetch water, and return (at peak time)?  ","Between 1 and 2 hours",NA
"1f04c86e-ce9f-44424f-8d8187-360cae879d12","a1_1","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","Sector of employment ","Agriculture",NA
"1f04c86e-ce9f-44424f-8d8187-360cae879d12","a1_1","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","J.10: What is the most important need for the improvement of the livelihoods of your household? ","Drugs/vaccination and treatment for livestock",NA
"ae29f4c8-47b9-494840-bfb0ba-c3d8619e074a","a1_5","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","Sector of employment ","Agriculture",NA
"ae29f4c8-47b9-494840-bfb0ba-c3d8619e074a","a1_5","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","J.10: What is the most important need for the improvement of the livelihoods of your household? ","Drugs/vaccination and treatment for livestock",NA
"32ebf658-7b15-4b4f4a-b3b1be-cabe41305682","a1_3","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","Sector of employment ","Agriculture",NA
"32ebf658-7b15-4b4f4a-b3b1be-cabe41305682","a1_3","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","J.10: What is the most important need for the improvement of the livelihoods of your household? ","Drugs/vaccination and treatment for livestock",NA
"8e61b4c0-4d0b-484542-9d989b-39ab56d4c20e","a1_1","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","Sector of employment ","Agriculture",NA
"8e61b4c0-4d0b-484542-9d989b-39ab56d4c20e","a1_1","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","J.10: What is the most important need for the improvement of the livelihoods of your household? ","Drugs/vaccination and treatment for livestock",NA
"07ce1f49-7cf1-4b4d46-aaa4a1-e74d2619c35f","a1_3","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","Sector of employment ","Agriculture",NA
"07ce1f49-7cf1-4b4d46-aaa4a1-e74d2619c35f","a1_3","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","J.10: What is the most important need for the improvement of the livelihoods of your household? ","Drugs/vaccination and treatment for livestock",NA
"cb3875d2-9f71-464b40-929794-cf89630aebd1","a1_4","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","Sector of employment ","Agriculture",NA
"cb3875d2-9f71-464b40-929794-cf89630aebd1","a1_4","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","J.10: What is the most important need for the improvement of the livelihoods of your household? ","Drugs/vaccination and treatment for livestock",NA
"c2a430b5-b1d2-464b47-bfbabd-0ed7815b26fa","a1_2","governorate_pcode","district_pcode","Invalid combination between B724_SectorEmployment (type of employment) and J10_Livelihood (most important livelihood need)","Sector of employment ","Agriculture",NA
